Reference Number,Easting,Northing,Number of Vehicles,Number of Casualties,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Casualty Severity,Sex of Casualty,Age of Casualty,Type of Vehicle
110045094,443535,435118,2,4,28-Jan-11,1225,1,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,25,9
110045132,428717,435610,2,1,28-Jan-11,1550,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,19,1
110045521,436174,434668,1,1,28-Jan-11,2110,3,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,28,9
110045528,420545,446359,2,3,28-Jan-11,2110,4,Frost / Ice,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,41,9
110045528,420545,446359,2,3,28-Jan-11,2110,4,Frost / Ice,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,22,9
110045528,420545,446359,2,3,28-Jan-11,2110,4,Frost / Ice,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,41,9
110046211,418531,441062,1,1,28-Jan-11,1530,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,12,9
110046553,429953,430857,2,1,28-Jan-11,0816,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,45,1
110047363,431854,434716,1,1,28-Jan-11,1402,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,67,9
110050088,428838,434115,2,1,28-Jan-11,0830,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,59,9
110046569,430506,437060,2,1,29-Jan-11,1225,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,28,1
110046644,432388,433805,2,2,29-Jan-11,1535,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,33,9
110046644,432388,433805,2,2,29-Jan-11,1535,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,40,9
110046799,423519,434062,2,1,29-Jan-11,1145,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,73,11
110047084,422641,440091,1,3,29-Jan-11,2110,6,Frost / Ice,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,23,9
110047084,422641,440091,1,3,29-Jan-11,2110,6,Frost / Ice,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,27,9
110047084,422641,440091,1,3,29-Jan-11,2110,6,Frost / Ice,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,3,9
110047403,426968,439830,2,1,29-Jan-11,1430,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,79,9
110047422,429878,434398,2,1,29-Jan-11,1440,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,32,9
110048105,428967,435475,1,1,29-Jan-11,2115,6,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Serious,Male,27,9
110048505,419770,437034,2,3,30-Jan-11,1915,3,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,66,9
110048505,419770,437034,2,3,30-Jan-11,1915,3,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,35,9
110048505,419770,437034,2,3,30-Jan-11,1915,3,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,35,9
110048544,436083,434785,1,1,30-Jan-11,2320,6,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,41,9
110050094,434804,428893,2,1,31-Jan-11,1848,6,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,43,1
110050184,434990,436886,2,2,31-Jan-11,1730,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,19,9
110050184,434990,436886,2,2,31-Jan-11,1730,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,61,9
110053194,425155,434699,1,1,31-Jan-11,0845,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,37,8
110050723,429815,434603,2,1,01-Feb-11,0853,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,37,9
110051807,430038,434035,1,1,01-Feb-11,1448,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Female,32,11
110051818,428581,434967,2,1,01-Feb-11,1500,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,20,1
110051921,427044,429414,1,1,01-Feb-11,1729,3,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,11,9
110052017,429307,428258,1,1,01-Feb-11,1500,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,13,9
110052047,430398,433646,1,1,01-Feb-11,1618,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Male,56,11
110052400,443744,435694,1,1,02-Feb-11,0740,4,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,21,9
110053081,424889,427724,2,1,02-Feb-11,1245,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,47,9
110053339,432513,438022,2,2,02-Feb-11,1235,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,47,19
110053339,432513,438022,2,2,02-Feb-11,1235,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,49,9
110053862,425012,432899,1,1,02-Feb-11,1830,6,Dry,Darkness: street lighting unknown,Fine without high winds,Pedestrian,Serious,Female,11,9
110054111,430958,435784,5,4,02-Feb-11,1800,6,Wet / Damp,Darkness: street lights present and lit,Fine with high winds,Driver,Serious,Male,40,9
110054111,430958,435784,5,4,02-Feb-11,1800,6,Wet / Damp,Darkness: street lights present and lit,Fine with high winds,Driver,Slight,Male,53,9
110054111,430958,435784,5,4,02-Feb-11,1800,6,Wet / Damp,Darkness: street lights present and lit,Fine with high winds,Driver,Slight,Female,29,9
110054111,430958,435784,5,4,02-Feb-11,1800,6,Wet / Damp,Darkness: street lights present and lit,Fine with high winds,Driver,Slight,Male,25,9
110054653,424780,428805,2,1,02-Feb-11,1750,3,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,37,1
110055847,430032,431016,2,1,02-Feb-11,1512,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,28,9
110054435,424947,434437,2,1,03-Feb-11,0620,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,33,1
110054926,435673,434812,2,1,03-Feb-11,0950,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,44,9
110055096,427669,438860,2,1,03-Feb-11,1130,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,71,9
110055598,441394,445052,2,1,03-Feb-11,1650,2,Wet / Damp,Daylight: street lights present,Raining with high winds,Driver,Slight,Male,62,9
110055843,420935,439490,2,1,03-Feb-11,1930,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,52,1
110055851,426459,428369,2,2,03-Feb-11,1625,4,Wet / Damp,Daylight: street lights present,Fine with high winds,Driver,Slight,Male,39,9
110055851,426459,428369,2,2,03-Feb-11,1625,4,Wet / Damp,Daylight: street lights present,Fine with high winds,Driver,Slight,Male,40,9
110056867,429208,433847,1,1,03-Feb-11,1503,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,18,11
110056132,434670,435099,1,1,04-Feb-11,0228,6,Wet / Damp,Darkness: street lights present and lit,Raining with high winds,Passenger,Slight,Male,20,8
110056188,424453,427787,2,2,04-Feb-11,0700,1,Wet / Damp,Daylight: street lights present,Raining with high winds,Driver,Slight,Male,38,9
110056188,424453,427787,2,2,04-Feb-11,0700,1,Wet / Damp,Daylight: street lights present,Raining with high winds,Passenger,Slight,Female,38,9
110056459,439013,439182,1,1,04-Feb-11,0950,3,Wet / Damp,Daylight: street lights present,Fine with high winds,Passenger,Slight,Male,38,20
110056649,427847,436280,1,1,04-Feb-11,0928,3,Wet / Damp,Daylight: street lights present,Raining with high winds,Pedestrian,Serious,Female,30,9
110057240,426134,426769,2,1,04-Feb-11,1338,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,40,9
110057406,426036,427367,1,1,04-Feb-11,1510,4,Dry,Daylight: street lights present,Fine with high winds,Pedestrian,Slight,Male,15,9
110058282,425632,436796,1,1,04-Feb-11,1500,6,Wet / Damp,Daylight: street lights present,Raining with high winds,Passenger,Slight,Male,30,11
110067491,426383,428151,1,1,04-Feb-11,1130,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Male,28,9
110074054,434833,438040,2,2,04-Feb-11,1619,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,57,11
110074054,434833,438040,2,2,04-Feb-11,1619,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,13,11
110058642,426569,431733,1,1,05-Feb-11,1046,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,63,11
110059141,430874,434251,2,6,05-Feb-11,1952,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,23,9
110059141,430874,434251,2,6,05-Feb-11,1952,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Female,19,9
110059141,430874,434251,2,6,05-Feb-11,1952,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Male,24,9
110059141,430874,434251,2,6,05-Feb-11,1952,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Female,18,9
110059141,430874,434251,2,6,05-Feb-11,1952,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Male,13,9
110059141,430874,434251,2,6,05-Feb-11,1952,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Male,22,9
110064617,420262,445368,1,1,05-Feb-11,1710,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Pedestrian,Slight,Female,57,9
110059742,428992,428374,1,1,06-Feb-11,1226,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,5,9
110059966,436352,433783,1,1,06-Feb-11,1430,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,16,9
110060152,427995,435194,2,1,06-Feb-11,1630,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,39,9
110060440,430905,436556,3,1,06-Feb-11,2024,4,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Female,17,9
110060472,430698,439043,2,1,06-Feb-11,1716,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,49,1
110060503,431326,435605,2,1,06-Feb-11,2107,6,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Pedestrian,Serious,Female,19,9
110060549,428955,435470,2,2,06-Feb-11,2312,3,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,31,9
110060549,428955,435470,2,2,06-Feb-11,2312,3,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,25,9
110060585,436640,425947,1,1,07-Feb-11,0128,1,Dry,Darkness: no street lighting,Fine with high winds,Driver,Slight,Male,39,19
110060676,431326,434119,1,1,07-Feb-11,0615,6,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,27,9
110062204,430476,435597,2,3,07-Feb-11,1945,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,22,9
110062204,430476,435597,2,3,07-Feb-11,1945,3,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,29,9
110062204,430476,435597,2,3,07-Feb-11,1945,3,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,23,9
110063731,430277,433009,1,1,07-Feb-11,1735,6,Wet / Damp,Darkness: street lights present and lit,Fine with high winds,Pedestrian,Slight,Male,23,9
110062730,423052,437667,2,1,08-Feb-11,0850,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,38,5
110063941,426312,437887,1,1,08-Feb-11,1457,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,60,11
110069528,430061,433649,2,1,08-Feb-11,1153,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,22,1
110069686,423765,438026,1,1,08-Feb-11,1145,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,76,9
110065174,426189,435590,1,1,09-Feb-11,1200,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,76,11
110065616,427169,435874,2,5,09-Feb-11,1630,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,22,9
110065616,427169,435874,2,5,09-Feb-11,1630,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,24,9
110065616,427169,435874,2,5,09-Feb-11,1630,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,18,9
110065616,427169,435874,2,5,09-Feb-11,1630,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,20,9
110065616,427169,435874,2,5,09-Feb-11,1630,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,19,9
110065818,419356,441827,1,1,09-Feb-11,1530,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Serious,Female,81,11
110066753,426905,429235,1,1,09-Feb-11,1445,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,26,9
110066343,430418,431777,2,2,10-Feb-11,0830,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,38,9
110066343,430418,431777,2,2,10-Feb-11,0830,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,38,9
110067333,426236,433053,2,2,10-Feb-11,1430,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,35,9
110067333,426236,433053,2,2,10-Feb-11,1430,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,37,9
110067635,428003,435411,1,1,10-Feb-11,1825,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,24,11
110068104,429797,433795,2,2,11-Feb-11,0340,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,20,8
110068104,429797,433795,2,2,11-Feb-11,0340,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,20,8
110068412,430016,435536,2,1,11-Feb-11,0715,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,39,1
110068744,430714,434877,2,1,11-Feb-11,0930,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,31,9
110068815,438587,429735,2,2,11-Feb-11,1135,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,38,9
110068815,438587,429735,2,2,11-Feb-11,1135,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,26,9
110069570,430565,433453,1,1,11-Feb-11,1320,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,76,11
110070052,431968,435832,2,2,11-Feb-11,2330,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Female,25,9
110070052,431968,435832,2,2,11-Feb-11,2330,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Female,20,9
110079592,435728,436231,2,1,11-Feb-11,1153,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,16,90
110070139,422565,427879,2,2,12-Feb-11,0015,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,41,21
110070139,422565,427879,2,2,12-Feb-11,0015,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Serious,Female,28,9
110070612,430105,431574,2,3,12-Feb-11,1400,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,56,9
110070612,430105,431574,2,3,12-Feb-11,1400,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,21,11
110070612,430105,431574,2,3,12-Feb-11,1400,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,39,9
110070636,428836,434632,2,2,12-Feb-11,1344,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,66,9
110070636,428836,434632,2,2,12-Feb-11,1344,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,25,9
